wafer_id,die_row,die_col,label,spatial_row_norm,spatial_col_norm,spatial_radial_dist,spatial_radial_dist_sq,spatial_top_edge_dist,spatial_bottom_edge_dist,spatial_left_edge_dist,spatial_right_edge_dist,spatial_min_edge_dist,spatial_neigh_valid_count_3x3,spatial_neigh_old_fail_count_3x3,spatial_neigh_old_fail_density_3x3,spatial_neigh_valid_count_5x5,spatial_neigh_old_fail_count_5x5,spatial_neigh_old_fail_density_5x5,spatial_neigh_valid_count_7x7,spatial_neigh_old_fail_count_7x7,spatial_neigh_old_fail_density_7x7,spatial_nearest_old_fail_dist,spatial_total_shap
W_F_0014,34,10,1,0.0,0.0,0.01855011875835914,0.0011832603327679991,0.0,0.0,0.0,0.0,-0.00015906781518297468,0.0,0.0,0.0,0.0,0.0,-0.0018482289680490933,0.0,-0.0006920920866956647,-0.0019711367220654817,0.0,0.015062853499133923
W_F_0014,35,31,1,0.0,0.0,0.03330763683720981,0.0018746092581480142,0.0,0.0,0.0,0.0,0.0005107217399381664,0.0,0.0,0.0,0.0,0.0,-0.0023730524977364684,0.0,0.003923085543874002,0.033463245599810926,0.0,0.07070624648124445
W_F_0014,36,17,0,0.0,0.0,0.033819834352297934,0.0009724930046730764,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.029201200489336675,0.0,0.003923085543874002,0.033690742389168866,0.0,0.10234744238394472
W_F_0014,36,22,1,0.0,0.0,0.03908789654904145,0.0008165319150098722,0.0,0.0,0.0,0.0,0.0005073890775622098,0.0,0.0,0.0,0.0,0.0,0.023308063597931375,0.0,0.003923085543874002,0.04513892275838708,0.0,0.112781889441806
W_F_0014,37,10,0,0.0,0.0,0.03327069857690594,0.0015294695254642152,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.011639709107079397,0.0,-0.0006920920866956647,-0.0029768557149581517,0.0,0.0435110160123899
W_F_0014,37,12,0,0.0,0.0,0.0413929055749416,0.004073834768253863,0.0,0.0,0.0,0.0,0.0014932022458227158,0.0,0.0,0.0,0.0,0.0,-1.130316764177047e-05,0.0,-0.0006920920866956647,-0.0010730078865355873,0.0,0.045183539448145155
W_F_0014,37,21,1,0.0,0.0,0.03844703720758408,0.0017067226064041792,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.010041254118390889,0.0,0.003923085543874002,0.019401234483704063,0.0,0.07425942056455137
W_F_0014,38,22,1,0.0,0.0,0.056967387592957316,0.0018768090524740792,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.015673281741033395,0.0,0.003923085543874002,0.034228633891503144,0.0,0.11340928442643611
W_F_0014,38,27,1,0.0,0.0,0.04326921400296602,0.0018186310992204277,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.013256312158229755,0.0,0.003923085543874002,0.026125052885431602,0.0,0.08913238229431596
W_F_0014,40,18,1,0.0,0.0,0.04907607403420734,0.0013687250473016302,0.0,0.0,0.0,0.0,0.0014932022458227158,0.0,0.0,0.0,0.0,0.0,0.013829892315131969,0.0,0.003923085543874002,0.04123225481659861,0.0,0.11092323400293627
W_F_0014,40,20,1,0.0,0.0,0.05800022049637295,0.002263150110237212,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.0027501504694621274,0.0,0.003923085543874002,0.039405485207150655,0.0,0.1070821784316911
W_F_0014,40,23,1,0.0,0.0,0.025755967206285382,0.0005242277833390312,0.0,0.0,0.0,0.0,0.0005107217399381664,0.0,0.0,0.0,0.0,0.0,0.015932086795023993,0.0,0.003923085543874002,0.017825457283343202,0.0,0.06447154635180377
W_N_0018,0,10,0,0.0,0.0,0.04265967380434027,0.0035432954207886913,0.0,0.0,0.0,0.0,0.0005073890775622098,0.0,0.0,0.0,0.0,0.0,-0.001956805566350965,0.0,-0.00043977378136639755,-0.003340913891644082,0.0,0.04097286506332973
W_N_0018,3,11,0,0.0,0.0,0.039969004081134664,0.001274179690331266,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,-0.0029249281059243568,0.0,-0.00043977378136639755,-0.00470285919870712,0.0,0.03391570929006221
W_N_0018,4,4,0,0.0,0.0,0.06430629225867815,0.004543813674236133,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,-0.0011903516891295072,0.0,-0.00043977378136639755,-0.005064204342700233,0.0,0.0628958627243123
W_N_0018,5,17,0,0.0,0.0,0.005121228242471573,0.0023024261752665875,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,-0.002545185696904463,0.0,-0.00043977378136639755,-0.002351730772350191,0.0,0.0028270507717112685
W_N_0018,6,3,0,0.0,0.0,0.05131023700103097,0.0032984000536923352,0.0,0.0,0.0,0.0,0.0005107217399381664,0.0,0.0,0.0,0.0,0.0,-0.0025949254274307276,0.0,-0.00043977378136639755,-0.002164437860437352,0.0,0.04992022172542699
W_N_0018,6,4,0,0.0,0.0,0.03240654542173893,0.0018744888101774042,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.0012290994972687587,0.0,-0.00043977378136639755,-0.0019512893399378835,0.0,0.03385915721247497
W_N_0018,6,9,0,0.0,0.0,0.0005658720780182074,0.001268255803688227,0.0,0.0,0.0,0.0,-0.00023050508727753024,0.0,0.0,0.0,0.0,0.0,-0.0011167145225786724,0.0,-0.00043977378136639755,-0.002482142959714888,0.0,-0.002435008469231054
W_N_0018,6,20,0,0.0,0.0,0.04449583491485263,0.0011289451903823166,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,-0.0031507573978674704,0.0,-0.00043977378136639755,-0.0018370643308167976,0.0,0.040937271199778434
W_N_0018,8,11,0,0.0,0.0,-0.06659590778231604,-0.013400717062469255,0.0,0.0,0.0,0.0,-0.00015802983445603304,0.0,0.0,0.0,0.0,0.0,-0.0030297206435636165,0.0,-0.00043977378136639755,-0.0039788232986104925,0.0,-0.08760297240278184
W_N_0018,9,22,0,0.0,0.0,0.051032756127219976,0.0007971618140517123,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,-0.00014133977804279592,0.0,-0.00043977378136639755,-0.0018860312942377035,0.0,0.05010285969221895
W_N_0018,12,2,0,0.0,0.0,0.06517736174621713,0.003932645586340715,0.0,0.0,0.0,0.0,0.0007400866045941602,0.0,0.0,0.0,0.0,0.0,0.030027013177698268,0.0,0.0024928332477986816,0.05014875245113221,0.0,0.15251869281378116
W_N_0018,12,12,0,0.0,0.0,-0.04515346507854856,-0.028167822699190413,0.0,0.0,0.0,0.0,-0.00015906781518297468,0.0,0.0,0.0,0.0,0.0,-0.0006034913082860749,0.0,-0.00043977378136639755,-0.004885472442641989,0.0,-0.0794090931252164
W_N_0018,12,23,0,0.0,0.0,0.04789716074146075,0.0009627622879723411,0.0,0.0,0.0,0.0,0.0005107217399381664,0.0,0.0,0.0,0.0,0.0,0.00046671585308061134,0.0,-0.00043977378136639755,-0.002536825705484998,0.0,0.04686076113560047
